"old_lexeme_id","canonical_lexeme_id"
"de.phrase.warum-kommst-du-zu-spaet","de.lex.warum-kommst-du-zu-spaet"
"de.phrase.was-bedeutet-das","de.lex.was-bedeutet-das"
"de.phrase.was-empfehlen-sie","de.lex.was-empfehlen-sie"
"de.phrase.was-fuer-ein","de.lex.was-fuer-ein"
"de.phrase.was-fuer-ein-zufall","de.lex.was-fuer-ein-zufall"
"de.phrase.was-fuer-eine-ueberraschung","de.lex.was-fuer-eine-ueberraschung"
"de.phrase.was-hast-du-heute-abend-vor","de.lex.was-hast-du-heute-abend-vor"
"de.phrase.was-ist-das-fazit","de.lex.was-ist-das-fazit"
"de.phrase.was-ist-passiert","de.lex.was-ist-passiert"
"de.phrase.was-kostet-das","de.lex.was-kostet-das"
"de.phrase.was-machst-du","de.lex.was-machst-du"
"de.phrase.was-passiert-ist","de.lex.was-passiert-ist"
"de.phrase.was-sind-deine-hobbys","de.lex.was-sind-deine-hobbys"
"de.phrase.was-wuerdest-du-tun","de.lex.was-wuerdest-du-tun"
"de.phrase.waschen-gewaschen","de.lex.waschen-gewaschen"
"de.phrase.weder-noch","de.lex.weder-noch"
"de.phrase.weggeben","de.lex.weggeben"
"de.phrase.weil-es-wichtig-ist","de.lex.weil-es-wichtig-ist"
"de.phrase.weil-ich-es-nicht-weiss","de.lex.weil-ich-es-nicht-weiss"
"de.phrase.weil-ich-klarheit-brauche","de.lex.weil-ich-klarheit-brauche"
"de.phrase.weit-weg","de.lex.weit-weg"
"de.phrase.weiter-so","de.lex.weiter-so"
"de.phrase.welche-linie-nehme-ich","de.lex.welche-linie-nehme-ich"
"de.phrase.wenig-weniger-am-wenigsten","de.lex.wenig-weniger-am-wenigsten"
"de.phrase.wenn-du-hilfe-brauchst-ruf-mich-an","de.lex.wenn-du-hilfe-brauchst-ruf-mich-an"
"de.phrase.wenn-du-zeit-hast","de.lex.wenn-du-zeit-hast"
"de.phrase.wenn-etwas-nicht-stimmt","de.lex.wenn-etwas-nicht-stimmt"
"de.phrase.wenn-ich-das-nur-gewusst-haette","de.lex.wenn-ich-das-nur-gewusst-haette"
"de.phrase.wenn-ich-das-richtig-verstehe","de.lex.wenn-ich-das-richtig-verstehe"
"de.phrase.wenn-ich-mehr-zeit-haette","de.lex.wenn-ich-mehr-zeit-haette"
"de.phrase.wenn-ich-reich-waere","de.lex.wenn-ich-reich-waere"
"de.phrase.wenn-schweine-fliegen-koennen","de.lex.wenn-schweine-fliegen-koennen"
"de.phrase.werden-geworden","de.lex.werden-geworden"
"de.phrase.werfen-geworfen","de.lex.werfen-geworfen"
"de.phrase.wie-alt-bist-du","de.lex.wie-alt-bist-du"
"de.phrase.wie-funktioniert-das","de.lex.wie-funktioniert-das"
"de.phrase.wie-geht-es-ihnen","de.lex.wie-geht-es-ihnen"
"de.phrase.wie-geht-es-ihnen-wie-geht-s","de.lex.wie-geht-es-ihnen-wie-geht-s"
"de.phrase.wie-heissen-sie-wie-heisst-du","de.lex.wie-heissen-sie-wie-heisst-du"
"de.phrase.wie-heisst-du","de.lex.wie-heisst-du"
"de.phrase.wie-ich-es-sagen-soll","de.lex.wie-ich-es-sagen-soll"
"de.phrase.wie-lang-ist-die-wartezeit","de.lex.wie-lang-ist-die-wartezeit"
"de.phrase.wie-lange","de.lex.wie-lange"
"de.phrase.wie-lange-bist-du-schon-hier","de.lex.wie-lange-bist-du-schon-hier"
"de.phrase.wie-lange-dauert-die-bearbeitung","de.lex.wie-lange-dauert-die-bearbeitung"
"de.phrase.wie-lange-lernst-du-schon-deutsch","de.lex.wie-lange-lernst-du-schon-deutsch"
"de.phrase.wie-oft","de.lex.wie-oft"
"de.phrase.wie-sagt-man-auf-deutsch","de.lex.wie-sagt-man-auf-deutsch"
"de.phrase.wie-sieht-sie-aus","de.lex.wie-sieht-sie-aus"
"de.phrase.wie-soll-ich-sagen","de.lex.wie-soll-ich-sagen"
"de.phrase.wie-spaet-ist-es","de.lex.wie-spaet-ist-es"
"de.phrase.wie-viel","de.lex.wie-viel"
"de.phrase.wie-viel-kostet-das","de.lex.wie-viel-kostet-das"
"de.phrase.wie-viele","de.lex.wie-viele"
"de.phrase.wie-viele-leute-sind-da","de.lex.wie-viele-leute-sind-da"
"de.phrase.wie-war-dein-tag","de.lex.wie-war-dein-tag"
"de.phrase.wir-duerfen","de.lex.wir-duerfen"
"de.phrase.wir-haben","de.lex.wir-haben"
"de.phrase.wir-haben-die-frist-verpasst","de.lex.wir-haben-die-frist-verpasst"
"de.phrase.wir-haben-seit-wochen-nicht-gesprochen","de.lex.wir-haben-seit-wochen-nicht-gesprochen"
"de.phrase.wir-haben-uns-amuesiert","de.lex.wir-haben-uns-amuesiert"
"de.phrase.wir-haetten","de.lex.wir-haetten"
"de.phrase.wir-haetten-frueher-abfahren-sollen","de.lex.wir-haetten-frueher-abfahren-sollen"
"de.phrase.wir-hatten","de.lex.wir-hatten"
"de.phrase.wir-kochen-meistens-zu-hause","de.lex.wir-kochen-meistens-zu-hause"
"de.phrase.wir-koennen","de.lex.wir-koennen"
"de.phrase.wir-koennten","de.lex.wir-koennten"
"de.phrase.wir-kommen-um-sieben-uhr-an","de.lex.wir-kommen-um-sieben-uhr-an"
"de.phrase.wir-konnten","de.lex.wir-konnten"
"de.phrase.wir-kriegen-das-schon-hin","de.lex.wir-kriegen-das-schon-hin"
"de.phrase.wir-muessen","de.lex.wir-muessen"
"de.phrase.wir-muessen-einen-kompromiss-finden","de.lex.wir-muessen-einen-kompromiss-finden"
"de.phrase.wir-mussten","de.lex.wir-mussten"
"de.phrase.wir-sind","de.lex.wir-sind"
"de.phrase.wir-sind-uns-einig","de.lex.wir-sind-uns-einig"
"de.phrase.wir-sollten-es-abwaertskompatibel-halten","de.lex.wir-sollten-es-abwaertskompatibel-halten"
"de.phrase.wir-stehen-auf-derselben-seite","de.lex.wir-stehen-auf-derselben-seite"
"de.phrase.wir-waeren","de.lex.wir-waeren"
"de.phrase.wir-waren","de.lex.wir-waren"
"de.phrase.wir-wollen","de.lex.wir-wollen"
"de.phrase.wir-wollten","de.lex.wir-wollten"
"de.phrase.wir-wurden","de.lex.wir-wurden"
"de.phrase.wissen-gewusst","de.lex.wissen-gewusst"
"de.phrase.witzig-schlagfertig","de.lex.witzig-schlagfertig"
"de.phrase.wo-ist-das-naechste-krankenhaus","de.lex.wo-ist-das-naechste-krankenhaus"
"de.phrase.wo-ist-der-ausgang","de.lex.wo-ist-der-ausgang"
"de.phrase.wo-ist-der-bahnhof","de.lex.wo-ist-der-bahnhof"
"de.phrase.wo-ist-der-eingang","de.lex.wo-ist-der-eingang"
"de.phrase.wo-ist-die-toilette","de.lex.wo-ist-die-toilette"
"de.phrase.wo-muss-ich-unterschreiben","de.lex.wo-muss-ich-unterschreiben"
"de.phrase.wo-tut-es-weh","de.lex.wo-tut-es-weh"
"de.phrase.wo-warst-du","de.lex.wo-warst-du"
"de.phrase.wo-wohnst-du","de.lex.wo-wohnst-du"
"de.phrase.woher-kommen-sie","de.lex.woher-kommen-sie"
"de.phrase.wohin-gehst-du","de.lex.wohin-gehst-du"
"de.phrase.wonach-suchst-du","de.lex.wonach-suchst-du"
"de.phrase.woran-denkst-du","de.lex.woran-denkst-du"
"de.phrase.wuerde-es-ihnen-etwas-ausmachen-wenn-ich","de.lex.wuerde-es-ihnen-etwas-ausmachen-wenn-ich"
"de.phrase.wuerdest-du-mir-helfen","de.lex.wuerdest-du-mir-helfen"
"de.phrase.yoga-machen","de.lex.yoga-machen"
"de.phrase.zahlen-bezahlen","de.lex.zahlen-bezahlen"
"de.phrase.zeit-art-und-weise-ort-tekamolo","de.lex.zeit-art-und-weise-ort-tekamolo"
"de.phrase.zeit-ist-geld","de.lex.zeit-ist-geld"
"de.phrase.zieh-dich-an","de.lex.zieh-dich-an"
"de.phrase.ziehen-gezogen","de.lex.ziehen-gezogen"
"de.phrase.zu-dem-zum","de.lex.zu-dem-zum"
"de.phrase.zu-der-zur","de.lex.zu-der-zur"
"de.phrase.zu-einer-schlussfolgerung-kommen","de.lex.zu-einer-schlussfolgerung-kommen"
"de.phrase.zu-frueh-kommen","de.lex.zu-frueh-kommen"
"de.phrase.zu-hause","de.lex.zu-hause"
"de.phrase.zu-spaet-kommen","de.lex.zu-spaet-kommen"
"de.phrase.zufrieden-sein-mit","de.lex.zufrieden-sein-mit"
"de.phrase.zum-beispiel","de.lex.zum-beispiel"
"de.phrase.zum-glueck","de.lex.zum-glueck"
"de.phrase.zurueckfallen-in","de.lex.zurueckfallen-in"
"de.phrase.zuruecktreten-kuendigen","de.lex.zuruecktreten-kuendigen"
"de.phrase.zuschauen-ansehen","de.lex.zuschauen-ansehen"
"de.phrase.zwei-fliegen-mit-einer-klappe-schlagen","de.lex.zwei-fliegen-mit-einer-klappe-schlagen"
"de.phrase.zwei-linke-haende-haben","de.lex.zwei-linke-haende-haben"
"de.phrase.zwei-stunden-lang","de.lex.zwei-stunden-lang"
"de.phrase.zweite-klasse","de.lex.zweite-klasse"
"de.phrase.zwischen-dativ","de.lex.zwischen-dativ"
"de.phrase.zwischen-den-zeilen-lesen","de.lex.zwischen-den-zeilen-lesen"
"de.phrase.zwischen-der-kirche-und-dem-caf","de.lex.zwischen-der-kirche-und-dem-cafe"
"de.phrase.zwischen-der-kirche-und-dem-cafe","de.lex.zwischen-der-kirche-und-dem-cafe"
"de.prep.am","de.lex.an-dem"
"de.prep.an","de.lex.an"
"de.prep.im","de.lex.in-dem"
"de.prep.in","de.lex.in"
"de.prep.ueber","de.lex.ueber"
"de.prep.um","de.lex.um"
"de.prep.vom","de.lex.von-dem"
"de.prep.vor","de.lex.vor"
"de.prep.zu","de.lex.zu.at"
"de.prep.zum","de.lex.zu-dem"
"de.pron.alles","de.lex.alles"
"de.pron.etwas","de.lex.etwas"
"de.pron.ich","de.lex.ich"
"de.pron.reflexive","de.lex.sich"
"de.pron.selbst","de.lex.selbst"
"de.pron.sie","de.lex.sie.her"
"de.verb.abbestellen","de.lex.abbestellen"
"de.verb.abbrechen","de.lex.abbrechen"
"de.verb.abfahren","de.lex.abfahren"
"de.verb.abgeben","de.lex.abgeben"
"de.verb.abholen","de.lex.abholen"
"de.verb.abholen.to-pick-up","de.lex.abholen"
"de.verb.abholen.to-pick-up-to-fetch","de.lex.abholen"
"de.verb.ablehnen.refuse","de.lex.ablehnen.refuse"
"de.verb.ablehnen.reject","de.lex.ablehnen.reject"
"de.verb.ablehnen.to-refuse","de.lex.ablehnen.refuse"
"de.verb.ablehnen.to-reject","de.lex.ablehnen.reject"
"de.verb.abnehmen","de.lex.abnehmen"
"de.verb.abonnieren","de.lex.abonnieren"
"de.verb.aendern","de.lex.aendern"
"de.verb.aktualisieren","de.lex.aktualisieren"
"de.verb.analysieren","de.lex.analysieren"
"de.verb.anbieten","de.lex.anbieten"
"de.verb.anfangen","de.lex.anfangen"
"de.verb.ankommen","de.lex.ankommen"
"de.verb.anprobieren","de.lex.anprobieren"
"de.verb.anrufen","de.lex.anrufen"
"de.verb.anrufen.to-call-phone","de.lex.anrufen"
"de.verb.anrufen.to-call-to-phone","de.lex.anrufen"
"de.verb.ansehen","de.lex.ansehen"
"de.verb.antworten","de.lex.antworten"
"de.verb.anziehen","de.lex.anziehen"
"de.verb.anziehen.to-put-on-clothes","de.lex.anziehen"
"de.verb.anziehen.to-put-on-to-get-dressed","de.lex.anziehen"
"de.verb.arbeiten","de.lex.arbeiten"
"de.verb.atmen","de.lex.atmen"
"de.verb.aufgeben","de.lex.aufgeben"
"de.verb.aufgeschlossen","de.lex.aufgeschlossen"
"de.verb.aufhoeren","de.lex.aufhoeren"
"de.verb.aufladen","de.lex.aufladen"
"de.verb.aufladen.to-charge-battery","de.lex.aufladen"
"de.verb.aufladen.to-charge-phone","de.lex.aufladen"
"de.verb.aufmachen","de.lex.aufmachen"
"de.verb.aufnehmen","de.lex.aufnehmen"
"de.verb.aufpassen","de.lex.aufpassen"
"de.verb.aufraeumen","de.lex.aufraeumen"
"de.verb.aufschreiben","de.lex.aufschreiben"
"de.verb.aufstehen.get-up","de.lex.aufstehen.get-up"
"de.verb.aufstehen.get-up-2","de.lex.aufstehen.get-up-2"
"de.verb.aufstehen.to-get-up","de.lex.aufstehen.get-up"
"de.verb.aufstehen.to-get-up-to-stand-up","de.lex.aufstehen.get-up"
"de.verb.aufstehen.to-stand-up","de.lex.aufstehen.get-up"
"de.verb.aufwachen","de.lex.aufwachen"
"de.verb.auschecken","de.lex.auschecken"
"de.verb.auseinanderfallen","de.lex.auseinanderfallen"
"de.verb.ausfuellen","de.lex.ausfuellen"
"de.verb.ausgeben","de.lex.ausgeben"
"de.verb.ausgeben.to-spend-money","de.lex.ausgeben"
"de.verb.ausgeben.to-spend-to-hand-out","de.lex.ausgeben"
"de.verb.ausgehen","de.lex.ausgehen"
"de.verb.ausmachen","de.lex.ausmachen"
"de.verb.ausschalten","de.lex.ausschalten"
"de.verb.aussehen","de.lex.aussehen"
"de.verb.aussteigen","de.lex.aussteigen"
"de.verb.aussteigen.to-get-off-to-get-out","de.lex.aussteigen"
"de.verb.aussteigen.to-get-out-vehicle","de.lex.aussteigen"
"de.verb.ausziehen","de.lex.ausziehen"
"de.verb.ausziehen.to-take-off-clothes","de.lex.ausziehen"
"de.verb.ausziehen.to-take-off-to-undress","de.lex.ausziehen"
"de.verb.automatisieren","de.lex.automatisieren"
"de.verb.backen","de.lex.backen.bake"
"de.verb.backen.bake","de.lex.backen.bake"
"de.verb.bauen","de.lex.bauen"
"de.verb.bearbeiten","de.lex.bearbeiten"
"de.verb.bedeuten","de.lex.bedeuten"
"de.verb.begegnen","de.lex.begegnen"
"de.verb.beginnen","de.lex.beginnen"
"de.verb.begruessen","de.lex.begruessen"
"de.verb.behalten","de.lex.behalten"
"de.verb.beissen","de.lex.beissen"
"de.verb.bekommen","de.lex.bekommen"
"de.verb.bekommen.to-get-receive","de.lex.bekommen"
"de.verb.bekommen.to-receive-to-get","de.lex.bekommen"
"de.verb.bemerken","de.lex.bemerken"
"de.verb.berechnen","de.lex.berechnen"
"de.verb.bescheiden","de.lex.bescheiden"
"de.verb.bestaetigen","de.lex.bestaetigen"
"de.verb.bestellen","de.lex.bestellen"
"de.verb.besuchen","de.lex.besuchen"
"de.verb.bewegen","de.lex.bewegen"
"de.verb.bezahlen","de.lex.bezahlen"
"de.verb.binden","de.lex.binden"
"de.verb.blasen","de.lex.blasen"
"de.verb.bleiben","de.lex.bleiben"
"de.verb.bleiben.to-stay","de.lex.bleiben"
"de.verb.bleiben.to-stay-remain","de.lex.bleiben"
"de.verb.blockieren","de.lex.blockieren"
"de.verb.bohren","de.lex.bohren"
"de.verb.borgen","de.lex.borgen"
"de.verb.braten","de.lex.braten"
"de.verb.brauchen","de.lex.brauchen"
"de.verb.brauen","de.lex.brauen"
"de.verb.brechen","de.lex.brechen"
"de.verb.brennen","de.lex.brennen"
"de.verb.bringen","de.lex.bringen"
"de.verb.budgetieren","de.lex.budgetieren"
"de.verb.danken","de.lex.danken"
"de.verb.debattieren","de.lex.debattieren"
"de.verb.debuggen","de.lex.debuggen"
"de.verb.demonstrieren","de.lex.demonstrieren"
"de.verb.denken","de.lex.denken"
"de.verb.draussen","de.lex.draussen"
"de.verb.drehen","de.lex.drehen"
"de.verb.drinnen","de.lex.drinnen"
"de.verb.drucken","de.lex.drucken"
"de.verb.druecken","de.lex.druecken"
"de.verb.duerfen","de.lex.duerfen"
"de.verb.duerfen.may-to-be-allowed","de.lex.duerfen"
"de.verb.duerfen.may-to-be-allowed-to","de.lex.duerfen"
"de.verb.durchlesen","de.lex.durchlesen"
"de.verb.eben","de.lex.eben"
"de.verb.eigen","de.lex.eigen"
"de.verb.einchecken","de.lex.einchecken"
"de.verb.einladen","de.lex.einladen"
"de.verb.einreichen","de.lex.einreichen"
"de.verb.einschalten","de.lex.einschalten"
"de.verb.einschlafen","de.lex.einschlafen"
"de.verb.einsteigen","de.lex.einsteigen"
"de.verb.einsteigen.to-get-in-to-board","de.lex.einsteigen"
"de.verb.einsteigen.to-get-in-vehicle","de.lex.einsteigen"
"de.verb.einstellen","de.lex.einstellen"
"de.verb.einziehen","de.lex.einziehen"
"de.verb.empfehlen","de.lex.empfehlen"
"de.verb.entlassen","de.lex.entlassen"
"de.verb.entscheiden","de.lex.entscheiden"
"de.verb.entwickeln","de.lex.entwickeln"
"de.verb.erfahren","de.lex.erfahren"
"de.verb.erklaeren","de.lex.erklaeren"
"de.verb.erlauben","de.lex.erlauben"
"de.verb.erreichen","de.lex.erreichen"
"de.verb.erschrecken","de.lex.erschrecken"
"de.verb.erzaehlen","de.lex.erzaehlen"
"de.verb.essen","de.lex.essen.eat"
"de.verb.essen.eat","de.lex.essen.eat"
"de.verb.exportieren","de.lex.exportieren"
"de.verb.fahren","de.lex.fahren"
"de.verb.fahren.to-drive","de.lex.fahren"
"de.verb.fahren.to-drive-to-travel","de.lex.fahren"
"de.verb.fahren.to-go-by-vehicle-drive","de.lex.fahren"
"de.verb.fallen","de.lex.fallen"
"de.verb.fangen","de.lex.fangen"
"de.verb.feiern","de.lex.feiern"
"de.verb.fern","de.lex.fern"
"de.verb.finanzieren","de.lex.finanzieren"
"de.verb.finden","de.lex.finden"
"de.verb.fliegen","de.lex.fliegen"
"de.verb.fliessen","de.lex.fliessen"
"de.verb.folgen","de.lex.folgen"
"de.verb.fotografieren","de.lex.fotografieren"
"de.verb.fragen","de.lex.fragen"
"de.verb.frieren","de.lex.frieren"
"de.verb.frieren.to-freeze-be-cold","de.lex.frieren"
"de.verb.frieren.to-freeze-to-be-cold","de.lex.frieren"
"de.verb.fuehlen","de.lex.fuehlen"
"de.verb.fuehren","de.lex.fuehren"
"de.verb.fuerchten","de.lex.fuerchten"
"de.verb.funktionieren","de.lex.funktionieren"
"de.verb.gaehnen","de.lex.gaehnen"
"de.verb.geben","de.lex.geben"
"de.verb.gegen","de.lex.gegen"
"de.verb.gegen.against","de.lex.gegen"
"de.verb.gegen.against-akkusativ","de.lex.gegen"
"de.verb.gehen.go","de.lex.gehen.go"
"de.verb.gehen.go-on-foot","de.lex.gehen.go-on-foot"
"de.verb.gehen.to-go","de.lex.gehen.go"
"de.verb.gehen.to-go-on-foot-walk","de.lex.gehen.go-on-foot"
"de.verb.genehmigen","de.lex.genehmigen"
"de.verb.geniessen","de.lex.geniessen"
"de.verb.geschieden","de.lex.geschieden"
"de.verb.geschlossen","de.lex.geschlossen"
"de.verb.gestern","de.lex.gestern"
"de.verb.gewinnen","de.lex.gewinnen"
"de.verb.giessen","de.lex.giessen"
"de.verb.glauben","de.lex.glauben"
"de.verb.glauben.to-believe","de.lex.glauben"
"de.verb.glauben.to-believe-think","de.lex.glauben"
"de.verb.gleiten","de.lex.gleiten"
"de.verb.graben","de.lex.graben"
"de.verb.greifen","de.lex.greifen"
"de.verb.haben","de.lex.haben"
"de.verb.haengen","de.lex.haengen"
"de.verb.halten","de.lex.halten"
"de.verb.hassen","de.lex.hassen"
"de.verb.heben","de.lex.heben"
"de.verb.heissen","de.lex.heissen"
"de.verb.helfen","de.lex.helfen"
"de.verb.herausfinden","de.lex.herausfinden"
"de.verb.herauskommen","de.lex.herauskommen"
"de.verb.hereinkommen","de.lex.hereinkommen"
"de.verb.herrschen","de.lex.herrschen"
"de.verb.herunterladen","de.lex.herunterladen"
"de.verb.hinzufuegen","de.lex.hinzufuegen"
"de.verb.hochladen","de.lex.hochladen"
"de.verb.hoeren","de.lex.hoeren"
"de.verb.hoffen","de.lex.hoffen"
"de.verb.holen","de.lex.holen"
"de.verb.holen.to-fetch","de.lex.holen"
"de.verb.holen.to-fetch-pick-up","de.lex.holen"
"de.verb.ihnen","de.lex.ihnen"
"de.verb.importieren","de.lex.importieren"
"de.verb.installieren","de.lex.installieren"
"de.verb.irritieren","de.lex.irritieren"
"de.verb.irritieren.to-confuse-to-puzzle","de.lex.irritieren"
"de.verb.irritieren.to-irritate-to-confuse","de.lex.irritieren"
"de.verb.kaempfen","de.lex.kaempfen"
"de.verb.kaufen","de.lex.kaufen"
"de.verb.kennen.know","de.lex.kennen.know"
"de.verb.kennen.know-a-person","de.lex.kennen.know-a-person"
"de.verb.kennen.to-know-a-person","de.lex.kennen.know"
"de.verb.kennen.to-know-a-person-place","de.lex.kennen.know-a-person"
"de.verb.kennen.to-know-a-person-place-2","de.lex.kennen.know-a-person"
"de.verb.kennen.to-know-be-familiar","de.lex.kennen.know"
"de.verb.klaeren","de.lex.klaeren"
"de.verb.klicken","de.lex.klicken"
"de.verb.kneten","de.lex.kneten"
"de.verb.kochen","de.lex.kochen.cook"
"de.verb.kochen.cook","de.lex.kochen.cook"
"de.verb.koennen","de.lex.koennen"
"de.verb.koennen.can-to-be-able","de.lex.koennen"
"de.verb.koennen.can-to-be-able-to","de.lex.koennen"
"de.verb.kommen","de.lex.kommen"
"de.verb.kompostieren","de.lex.kompostieren"
"de.verb.kuessen","de.lex.kuessen"
"de.verb.lachen","de.lex.lachen"
"de.verb.laecheln","de.lex.laecheln"
"de.verb.lassen","de.lex.lassen"
"de.verb.lassen.to-let","de.lex.lassen"
"de.verb.lassen.to-let-leave","de.lex.lassen"
"de.verb.laufen","de.lex.laufen.run"
"de.verb.laufen.run","de.lex.laufen.run"
"de.verb.leben","de.lex.leben.live"
"de.verb.leben.live","de.lex.leben.live"
"de.verb.legalisieren","de.lex.legalisieren"
"de.verb.legen","de.lex.legen"
"de.verb.legen.to-lay-place-something-flat","de.lex.legen"
"de.verb.legen.to-lay-to-put","de.lex.legen"
"de.verb.lehren","de.lex.lehren"
"de.verb.leiden","de.lex.leiden"
"de.verb.lernen","de.lex.lernen"
"de.verb.lesen","de.lex.lesen.read"
"de.verb.lesen.read","de.lex.lesen.read"
"de.verb.lesen.reading","de.lex.lesen.reading"
"de.verb.lieben","de.lex.lieben"
"de.verb.liegen","de.lex.liegen"
"de.verb.liegen.to-lie-be-lying","de.lex.liegen"
"de.verb.liegen.to-lie-down","de.lex.liegen"
"de.verb.loeschen","de.lex.loeschen"
"de.verb.loesen","de.lex.loesen"
"de.verb.loswerden","de.lex.loswerden"
"de.verb.machen","de.lex.machen"
"de.verb.machen.to-do-make","de.lex.machen"
"de.verb.machen.to-do-to-make","de.lex.machen"
"de.verb.machen.to-make-to-do","de.lex.machen"
"de.verb.mahlen","de.lex.mahlen"
"de.verb.malen","de.lex.malen.paint"
"de.verb.malen.paint","de.lex.malen.paint"
"de.verb.markieren","de.lex.markieren"
"de.verb.meinen","de.lex.meinen"
"de.verb.melden","de.lex.melden"
"de.verb.melken","de.lex.melken"
"de.verb.merken","de.lex.merken"
"de.verb.messen","de.lex.messen"
"de.verb.mieten","de.lex.mieten"
"de.verb.mitbringen","de.lex.mitbringen"
"de.verb.mitkommen","de.lex.mitkommen"
"de.verb.mitnehmen","de.lex.mitnehmen"
"de.verb.modern","de.lex.modern"
"de.verb.moechten","de.lex.moechten"
"de.verb.moegen","de.lex.moegen"
"de.verb.morgen","de.lex.morgen.tomorrow"
"de.verb.morgen.tomorrow","de.lex.morgen.tomorrow"
"de.verb.muessen","de.lex.muessen"
"de.verb.muessen.must","de.lex.muessen"
"de.verb.muessen.must-have-to","de.lex.muessen"
"de.verb.nachschlagen","de.lex.nachschlagen"
"de.verb.nehmen","de.lex.nehmen"
"de.verb.oben","de.lex.oben"
"de.verb.oeffnen","de.lex.oeffnen"
"de.verb.offen","de.lex.offen"
"de.verb.optimieren","de.lex.optimieren"
"de.verb.organisieren","de.lex.organisieren"
"de.verb.passieren","de.lex.passieren"
"de.verb.pfeifen","de.lex.pfeifen"
"de.verb.planen","de.lex.planen"
"de.verb.programmieren","de.lex.programmieren"
"de.verb.protestieren","de.lex.protestieren"
"de.verb.rauszoomen","de.lex.rauszoomen"
"de.verb.recyceln","de.lex.recyceln"
"de.verb.regieren","de.lex.regieren"
"de.verb.regulieren","de.lex.regulieren"
"de.verb.reinzoomen","de.lex.reinzoomen"
"de.verb.reisen","de.lex.reisen"
"de.verb.reissen","de.lex.reissen"
"de.verb.reiten","de.lex.reiten"
"de.verb.rennen","de.lex.rennen.run-fast"
"de.verb.rennen.run-fast","de.lex.rennen.run-fast"
"de.verb.reparieren","de.lex.reparieren"
"de.verb.reservieren","de.lex.reservieren"
"de.verb.riechen","de.lex.riechen"
"de.verb.sagen","de.lex.sagen"
"de.verb.sammeln","de.lex.sammeln"
"de.verb.sammeln.to-collect","de.lex.sammeln"
"de.verb.sammeln.to-gather-collect","de.lex.sammeln"
"de.verb.schaetzen","de.lex.schaetzen"
"de.verb.scheinen","de.lex.scheinen"
"de.verb.schicken","de.lex.schicken"
"de.verb.schieben","de.lex.schieben"
"de.verb.schiefgehen","de.lex.schiefgehen"
"de.verb.schiessen","de.lex.schiessen"
"de.verb.schlafen","de.lex.schlafen"
"de.verb.schlagen","de.lex.schlagen"
"de.verb.schliessen","de.lex.schliessen"
"de.verb.schmecken","de.lex.schmecken"
"de.verb.schmelzen","de.lex.schmelzen"
"de.verb.schmieren","de.lex.schmieren"
"de.verb.schnappen","de.lex.schnappen"
"de.verb.schnarchen","de.lex.schnarchen"
"de.verb.schneiden","de.lex.schneiden"
"de.verb.schreiben","de.lex.schreiben"
"de.verb.schrumpfen","de.lex.schrumpfen"
"de.verb.schuechtern","de.lex.schuechtern"
"de.verb.schuetzen","de.lex.schuetzen"
"de.verb.schwellen","de.lex.schwellen"
"de.verb.schwimmen","de.lex.schwimmen.swim"
"de.verb.schwimmen.swim","de.lex.schwimmen.swim"
"de.verb.schwingen","de.lex.schwingen"
"de.verb.schwitzen","de.lex.schwitzen"
"de.verb.schwoeren","de.lex.schwoeren"
"de.verb.scrollen","de.lex.scrollen"
"de.verb.segeln","de.lex.segeln"
"de.verb.segnen","de.lex.segnen"
"de.verb.sehen","de.lex.sehen"
"de.verb.sein","de.lex.sein"
"de.verb.selten.rare","de.lex.selten.rare"
"de.verb.selten.rarely","de.lex.selten.rarely"
"de.verb.senden","de.lex.senden"
"de.verb.setzen","de.lex.setzen"
"de.verb.setzen.to-set-sit-someone-down","de.lex.setzen"
"de.verb.setzen.to-set-to-place","de.lex.setzen"
"de.verb.sichern","de.lex.sichern"
"de.verb.sieben","de.lex.sieben"
"de.verb.simulieren","de.lex.simulieren"
"de.verb.singen","de.lex.singen.sing"
"de.verb.singen.sing","de.lex.singen.sing"
"de.verb.sinken","de.lex.sinken"
"de.verb.sitzen","de.lex.sitzen"
"de.verb.sitzen.to-sit","de.lex.sitzen"
"de.verb.sitzen.to-sit-be-sitting","de.lex.sitzen"
"de.verb.sollen.be-supposed-to","de.lex.sollen.be-supposed-to"
"de.verb.sollen.shall-to-be-supposed-to","de.lex.sollen.be-supposed-to"
"de.verb.sollen.should","de.lex.sollen.should"
"de.verb.sollen.should-supposed-to","de.lex.sollen.should"
"de.verb.sparen","de.lex.sparen"
"de.verb.sparen.to-save","de.lex.sparen"
"de.verb.sparen.to-save-money-to-spare","de.lex.sparen"
"de.verb.spazieren","de.lex.spazieren"
"de.verb.speichern","de.lex.speichern"
"de.verb.spenden","de.lex.spenden"
"de.verb.spielen","de.lex.spielen"
"de.verb.spinnen","de.lex.spinnen"
"de.verb.sprechen","de.lex.sprechen"
"de.verb.springen","de.lex.springen"
"de.verb.stechen","de.lex.stechen"
"de.verb.stecken","de.lex.stecken"
"de.verb.stehen","de.lex.stehen"
"de.verb.stehen.to-stand","de.lex.stehen"
"de.verb.stehen.to-stand-be-standing","de.lex.stehen"
"de.verb.stehlen","de.lex.stehlen"
"de.verb.stellen","de.lex.stellen"
"de.verb.stellen.to-place-upright","de.lex.stellen"
"de.verb.stellen.to-put-place-upright","de.lex.stellen"
"de.verb.sterben","de.lex.sterben"
